Column 2	Column 5	Column 6	Column 7	Column 11
Leingen,Leingen,	50.71578	7.54306	P	08
Leiningen,Leiningen,	50.13333	7.56667	P	08
Leiningerhof,Leiningerhof,Leinigerhof,Leiningerhof	49.69708	7.84329	P	08
Leinsweiler,Leinsweiler,	49.18333	8.01917	P	08
Leisel,Leisel,	49.71667	7.2	P	08
Leiselheim,Leiselheim,Leiselheim	49.64058	8.30735	P	08
Leistadt,Leistadt,Leistadt	49.49253	8.15712	P	08
Leitersweiler,Leitersweiler,	49.49316	7.21012	P	09
Leithof,Leithof,	49.68333	7.98333	P	08
Leithof,Leithof,Leithof,Leithofe,Leithöfe	49.54965	7.81471	P	08
Leitzweiler,Leitzweiler,Lajcvajler,lai ci wei lei,Лайцвайлер,Лајцвајлер,莱茨韦勒	49.58333	7.21667	P	08
Leiwen,Leiwen,Lajven,Лайвен,Лајвен	49.81667	6.88333	P	08
Lemberg,Lemberg,	49.17309	7.65111	P	08
Leopoldsthal,Leopoldsthal,	49.37156	7.11174	P	09
Lettweiler,Lettweiler,	49.73333	7.73333	P	08
Leubsdorf,Leubsdorf,	50.55	7.3	P	08
Leudersdorf,Leudersdorf,Leudersdorf	50.34295	6.74381	P	08
Leuterod,Leuterod,	50.49583	7.81889	P	08
Leutesdorf,Leutesdorf,Leutesdorf,Lojtesdorf,luo yi te si duo fu,Лойтесдорф,Лојтесдорф,洛伊特斯多夫	50.45	7.38333	P	08
Leuzbach,Leuzbach,	50.68019	7.62422	P	08
Lichtenborn,Lichtenborn,	50.11667	6.3	P	08
Liebenscheid,Liebenscheid,Libenshajd,li ben sha yi de,Либеншайд,Либеншајд,利本沙伊德	50.69722	8.09833	P	08
Liebshausen,Liebshausen,	50.03333	7.63333	P	08
Liebsthal,Liebsthal,	49.48351	7.40122	P	08
Liederbach,Liederbach,Liederbach	49.93467	7.37256	P	08
Lieg,Lieg,	50.13333	7.35	P	08
Lierfeld,Lierfeld,	50.13333	6.36667	P	08
Liers,Liers,	50.45674	6.94387	P	08
Liersberg,Liersberg,	49.72099	6.53749	P	08
Lierschied,Lierschied,Lierscheid,Lierschied	50.16667	7.75	P	08
Liesenfeld,Liesenfeld,	50.15745	7.53917	P	08
Liesenich,Liesenich,	50.08333	7.28333	P	08
Lieser,Lieser,	49.91667	7.01667	P	08
Ließem,Liessem,	50.03333	6.48333	P	08
Limbach,Limbach,	50.7	7.8	P	08
Limbach,Limbach,	50.68495	7.44528	P	08
Limbach,Limbach,Limbach	49.47586	6.89875	P	09
Limbach,Limbach,Limbach	49.31312	7.2739	P	09
Limbach,Limbach,Limbakh,Лимбах	49.73333	7.55	P	08
Limburgerhof,Limburgerhof,Limburgerkhof,lin bu er ge huo fu,Лимбургерхоф,林布尔格霍夫	49.42444	8.39194	P	08
Lind,Lind,	50.5	6.93333	P	08
Lind,Lind,	50.32257	7.03475	P	08
Linden,Linden,	50.6	7.85	P	08
Linden,Linden,	49.50796	7.09871	P	09
Linden,Linden,	49.35	7.65	P	08
Lindenberg,Lindenberg,	49.38028	8.09861	P	08
Lindenschied,Lindenschied,	49.9	7.4	P	08
Lindscheid,Lindscheid,Lindscheid	49.4907	6.92657	P	09
Lingenfeld,Lingenfeld,Lingefeld,Lingenfel'd,Lingenfeld,lin gen fei er de,Лингенфелд,Лингенфельд,林根费尔德	49.25389	8.33861	P	08
Lingerhahn,Lingerhahn,	50.09419	7.56456	P	08
Linkenbach,Linkenbach,	50.57194	7.55583	P	08
Linslerhof,Linslerhof,	49.25201	6.73076	P	09
Linz am Rhein,Linz am Rhein,Linc am Rajn,Linc-am-Rajn,Linc-na-Rejne,Linz,Linz am Rhein,lai yin he pan lin ci,lynts am rayn,Линц ам Рајн,Линц-ам-Райн,Линц-на-Рейне,لينتس آم راين,لینتس آم راین,リンツ・アム・ライン,莱茵河畔林茨	50.56884	7.28445	P	08
Lipporn,Lipporn,	50.13333	7.86667	P	08
Lirstal,Lirstal,Lierstall,Lirstal	50.25	7.03333	P	08
Lisdorf,Lisdorf,Lisdorf	49.3053	6.75871	P	09
Lissendorf,Lissendorf,Lissendorf,Lizendorf,li sen duo fu,Лизендорф,Лиссендорф,利森多夫	50.31667	6.6	P	08
Lissingen,Lissingen,	50.21583	6.6363	P	08
Litzig,Litzig,	49.95596	7.12782	P	08
Loch,Loch,	50.19501	6.5294	P	08
Locherhof,Locherhof,	50.87319	7.83783	P	08
Lochum,Lochum,	50.60556	7.86597	P	08
Lockweiler,Lockweiler,Lockweiler	49.52894	6.92727	P	09
Löf,Lof,Loef,Löf	50.23333	7.43333	P	08
Löffelscheid,Loeffelscheid,	50.00857	7.31845	P	08
Löhe,Loehe,	50.68523	7.43361	P	08
Löhndorf,Loehndorf,	50.52968	7.20167	P	08
Löhnfeld,Loehnfeld,	50.67683	8.0904	P	08
Lohnsfeld,Lohnsfeld,	49.55	7.85	P	08
Lohnweiler,Lohnweiler,Lonvajler,luo en wei lei,Лонвайлер,Лонвајлер,洛恩韦勒	49.62768	7.60753	P	08
Lohrerhof,Lohrerhof,	49.83549	7.8267	P	08
Lohrermühle,Lohrermuehle,	49.84797	7.83734	P	08
Lohrheim,Lohrheim,	50.31667	8.05	P	08
Lohrsdorf,Lohrsdorf,	50.55042	7.18675	P	08
Löllbach,Lollbach,Lelbakh,Ljol'bakh,lei er ba he,Лелбах,Лёльбах,勒尔巴赫	49.68333	7.58333	P	08
Lollschied,Lollschied,	50.25637	7.86904	P	08
Longen,Longen,	49.8	6.78333	P	08
Longkamp,Longkamp,Longamp,Lonkamp,long ge kan pu,Лонгамп,Лонкамп,隆格坎普	49.89044	7.11764	P	08
Longuich,Longuich,	49.80841	6.76832	P	08
Lonnig,Lonnig,	50.31002	7.40509	P	08
Lonsheim,Lonsheim,	49.77861	8.07667	P	08
Lonzenburg,Lonzenburg,	49.70039	6.73774	P	08
Loogh,Loogh,	50.30127	6.73892	P	08
Lorich,Lorich,	49.79504	6.62808	P	08
Lörsch,Loersch,	49.80077	6.8007	P	08
Lorscheid,Lorscheid,	50.59412	7.35167	P	08
Lorscheid,Lorscheid,Lorshajd,luo er sha yi de,Лоршайд,Лоршајд,洛尔沙伊德	49.73333	6.85	P	08
Lörzweiler,Lorzweiler,Loerzweiler,Lörzweiler	49.89833	8.29472	P	08
Losheim,Losheim,Losheim,Losheim am See	49.5099	6.74549	P	09
Lösnich,Loesnich,Lesnikh,Ljosnikh,Loesnich,Lösnich,lei si ni xi,Лесних,Лёсних,勒斯尼希	49.97455	7.04316	P	08
Lötzbeuren,Lotzbeuren,	49.93333	7.21667	P	08
Luchert,Luchert,	50.59392	7.51551	P	08
Luckenbach,Luckenbach,	50.7	7.83333	P	08
Lückenbach,Lueckenbach,	50.42492	6.91349	P	08
Lückenburg,Lueckenburg,	49.73333	6.96667	P	08
Ludweiler-Warndt,Ludweiler-Warndt,Ludweiler,Ludweiler-Warndt,Volkingen-Ludweiler,Völkingen-Ludweiler	49.22074	6.81195	P	09
Ludwigshafen am Rhein,Ludwigshafen am Rhein,Liudvigshafenas prie Reino,Ljudvigsgafen-na-Rejni,Ljudvigskhafen-na-Rejne,Lountvichschafen,Ludovici Portus Rhenanus,Ludvigskhafen,Ludvigskhafen na Rajni,Ludwichshafe,Ludwigshafen,Ludwigshafen am Rhein,Ludwigshafen sul Reno,Luedviqshafen,Lüdviqshafen,lu de wei xi gang,ludaviksahaphena,luteubihiseuhapen,lwdfyghshafn,lwdwygshafn,rainis ludvigshapeni,rutovuihhisuhafen,rutovuihisuhafen,Λουντβιχσχάφεν,Лудвигсхафен,Лудвигсхафен на Рајни,Людвигсхафен-на-Рейне,Людвіґсгафен-на-Рейні,לודוויגסהאפן,لودفيغسهافن,لودویگسهافن,لڈوگشافن,लुडविक्सहाफेन,რაინის ლუდვიგსჰაფენი,ルートヴィッヒスハーフェン,ルートヴィヒスハーフェン,路德维希港,루트비히스하펜	49.48121	8.44641	P	08
Ludwigshof,Ludwigshof,	49.33333	8.45	P	08
Ludwigshöhe,Ludwigshohe,	49.81667	8.34361	P	08
Ludwigslust,Ludwigslust,	49.25	7.45	P	08
Ludwigsthal,Ludwigsthal,	49.33004	7.22523	P	09
Ludwigsthal,Ludwigsthal,Glashutte,Glashütte,Ludwigsthal	49.14391	7.62811	P	08
Ludwigswinkel,Ludwigswinkel,	49.08333	7.66667	P	08
Lug,Lug,	49.18333	7.9	P	08
Luisenthal,Luisenthal,	49.24932	6.90057	P	09
Lummerschied,Lummerschied,	49.35475	7.00144	P	09
Lünebach,Lunebach,Linebakh,Ljunebakh,lu nei ba he,Линебах,Люнебах,吕内巴赫	50.13333	6.35	P	08
Luppertsseifen,Luppertsseifen,	50.04189	6.37073	P	08
Lustadt,Lustadt,Loschd,Lushtadt,Lushtat,lu si ta te,Луштадт,Луштат,卢斯塔特	49.24476	8.27407	P	08
Lütz,Lutz,Luetz,Lütz	50.16667	7.35	P	08
Lützbach,Luetzbach,Lutzbach,Lutzbachmuhle,Lützbach,Lützbachmühle	50.18187	7.34452	P	08
Lützel,Luetzel,	50.36966	7.60056	P	08
Lutzerath,Lutzerath,Lucerat,Lutcerat,lu ce la te,Лутцерат,Луцерат,卢策拉特	50.12695	7.0074	P	08
Lützingen,Luetzingen,	50.46554	7.2808	P	08
Lützkampen,Lutzkampen,Letschkampen,Lickampen,Ljuckampen,Lëtschkampen,lu ci kan peng,Лицкампен,Люцкампен,吕茨坎彭	50.15	6.18333	P	08
Lüxem,Luexem,	49.99978	6.90393	P	08
Luxem,Luxem,	50.33333	7.1	P	08
Lykershausen,Lykershausen,	50.2	7.66667	P	08
Macherbach,Macherbach,	49.42327	6.95662	P	09
Machern,Machern,	49.95432	7.0021	P	08
Macken,Macken,	50.18333	7.4	P	08
Mackenbach,Mackenbach,	49.46667	7.58333	P	08
Mackenrodt,Mackenrodt,	49.72518	7.25533	P	08
Mahlendorf,Mahlendorf,	49.81897	6.52803	P	08
Mahlert,Mahlert,	50.65462	7.62358	P	08
Mähren,Mahren,	50.52346	7.92086	P	08
Maikammer,Maikammer,Majkamer,Majkammer,mai ka mei er,maikanma,Майкаммер,Мајкамер,マイカンマー,迈卡梅尔	49.30528	8.13167	P	08
Mainz,Mainz,Maeaenz,Maganza,Magontia,Magonza,Maguncia,Maguntzia,Magunza,Magúncia,Maianca,Maiança,Maienta,Maiența,Mainc,Mainca,Maincas,Maints,Mainz,Majenco,Majnc,Majnci,Mayence,Mayns,Meenz,Meginsborg,Ments,Mogontiacum,Moguncia,Moguncja,Moguntiacum,Mogúncia,Mohuc,Mohuč,Määnz,ma'intsa,maincheu,maintsi,maintsu,maynts,maynz,mei yin ci,mins,myynz,Μάιντς,Майнц,Мајнц,מיינץ,مائنز,ماينتس,ماینتس,माइंत्स,ไมนซ์,მაინცი,ማይንጽ,マインツ,美因茨,마인츠	49.98419	8.2791	P	08
Mainz-Bretzenheim,Mainz-Bretzenheim,	49.98236	8.24397	P	08
Mainz-Drais,Mainz-Drais,Drais	49.97528	8.18917	P	08
Mainz-Ebersheim,Mainz-Ebersheim,	49.91278	8.24083	P	08
Mainzertal,Mainzertal,	49.41416	8.00686	P	08
Mainz-Finthen,Mainz-Finthen,Finthen,Mayence-Finthen	49.98889	8.17417	P	08
Mainz-GE,Mainz-GE,	49.9903	8.25142	P	08
Mainz-Gonsenheim,Mainz-Gonsenheim,Gonsenheim	50	8.21667	P	08
Mainz-Hechtsheim,Mainz-Hechtsheim,	49.96556	8.27306	P	08
Mainz-Lerchenberg,Mainz-Lerchenberg,Lerchenberg	49.96028	8.19139	P	08
Mainz-Marienborn,Mainz-Marienborn,Marienborn	49.96167	8.22778	P	08
Mainz-Mombach,Mainz-Mombach,	50.01957	8.22142	P	08
Mainz-Oberstadt,Mainz-Oberstadt,	49.98625	8.26447	P	08
Mainzweiler,Mainzweiler,	49.41714	7.11804	P	09
Mainz-Weisenau,Mainz-Weisenau,Weisenau	49.97806	8.29778	P	08
Mainz-Zahlbach,Mainz-Zahlbach,	49.98625	8.25318	P	08
Maisborn,Maisborn,	50.08229	7.58134	P	08
Maitzborn,Maitzborn,	49.93333	7.43333	P	08
Malberg,Malberg,	50.05	6.58333	P	08
Malbergweich,Malbergweich,	50.05527	6.55394	P	08
Malborn,Malborn,	49.71667	6.98333	P	08
Mallendar,Mallendar,	50.38744	7.62537	P	08
Malstatt-Burbach,Malstatt-Burbach,Burbach-Malstatt,Malstatt-Burbach	49.24801	6.95984	P	09
Mambächel,Mambaechel,	49.63674	7.35846	P	08
Mambächelerhof,Mambaechelerhof,	49.65027	7.3833	P	08
Mammelzen,Mammelzen,	50.7	7.66667	P	08
Mandel,Mandel,Mandel,Mandel',man de er,Мандел,Мандель,曼德尔	49.85494	7.77295	P	08
Mandern,Mandern,	49.6	6.76667	P	08
Manderscheid,Manderscheid,	50.09672	6.80981	P	08
Manderscheid,Manderscheid,	50.1	6.35	P	08
Mangelhausen,Mangelhausen,	49.35916	6.97902	P	09
Mannebach,Mannebach,	50.28333	6.98333	P	08
Mannebach,Mannebach,	50.11144	7.43253	P	08
Mannebach,Mannebach,	49.63333	6.51667	P	08
Manner,Manner,	50.13295	6.26214	P	08
Mannweiler,Mannweiler,	49.7	7.8	P	08
Mannweiler-Cölln,Mannweiler-Colln,Mannweiler-Coelln,Mannweiler-Cölln	49.68333	7.78333	P	08
Manroth,Manroth,	50.60841	7.44796	P	08
Manubach,Manubach,	50.03333	7.75	P	08
Marenbach,Marenbach,	50.72245	7.57167	P	08
Marhof,Marhof,	49.22231	6.6978	P	09
Mariahof,Mariahof,	49.73155	6.65857	P	08
Mariahütte,Mariahuette,	49.59266	6.97504	P	09
Maria Laach,Maria Laach,	50.40183	7.25271	P	08
Marienberg,Marienberg,	50.23333	7.61667	P	08
Mariendorf,Mariendorf,	49.66667	6.45	P	08
Marienfels,Marienfels,	50.2404	7.81325	P	08
Marienhausen,Marienhausen,	50.56389	7.69278	P	08
Marienrachdorf,Marienrachdorf,	50.55	7.71667	P	08
Marienrod,Marienrod,	50.28666	7.51685	P	08
Marienthal,Marienthal,	50.73619	7.67197	P	08
Marienthal,Marienthal,	50.53612	7.05828	P	08
Marienthal,Marienthal,Marienthal	49.6351	7.88677	P	08
Maring,Maring,	49.92373	7.00436	P	08
Maring-Noviand,Maring-Noviand,	49.93333	7	P	08
Marnheim,Marnheim,Marnkhajm,ma en hai mu,Марнхайм,Марнхајм,马恩海姆	49.63278	8.04	P	08
Maroth,Maroth,	50.57722	7.68972	P	08
Marpingen,Marpingen,Marpingen,ma er ping gen,Марпинген,Марпінген,马尔平根	49.45228	7.0582	P	09
Marth,Marth,	49.47236	7.25853	P	09
Martinshöhe,Martinshohe,Martinshoehe,Martinshöhe	49.36667	7.48333	P	08
Martinstein,Martinstein,Martinshtajn,ma er ting si tai yin,Мартинштайн,Мартинштајн,马尔廷斯泰因	49.80311	7.54398	P	08
Marzhausen,Marzhausen,	50.69111	7.75583	P	08
Masburg,Masburg,	50.24065	7.11736	P	08
Masholder,Masholder,	49.94933	6.51454	P	08
Maßweiler,Massweiler,Massweiler,Maßweiler	49.26667	7.53333	P	08
Mastershausen,Mastershausen,Masterskhauzen,ma si te er si hao sen,Мастерсхаузен,马斯特尔斯豪森	50.06667	7.35	P	08
Masthorn,Masthorn,	50.15	6.3	P	08
Matthias,Matthias,	49.73669	6.63087	P	08
Matzen,Matzen,Matzen	49.98948	6.54335	P	08
Matzenbach,Matzenbach,Macenbakh,Matcenbakh,ma cen ba he,Матценбах,Маценбах,马岑巴赫	49.5	7.46667	P	08
Matzerath,Matzerath,	50.15	6.38333	P	08
Mauchenheim,Mauchenheim,	49.71806	8.04611	P	08
Maudach,Maudach,Maudach	49.45472	8.37556	P	08
Mauden,Mauden,	50.71667	8	P	08
Mauel,Mauel,	50.06667	6.4	P	08
Maulsbach,Maulsbach,	50.68606	7.48528	P	08
Mauschbach,Mauschbach,	49.5	7.16667	P	09
Mauschbach,Mauschbach,	49.18333	7.4	P	08
Maxdorf,Maxdorf,Maksdorf,ma ke si duo fu,makkusudorufu,Максдорф,マックスドルフ,马克斯多夫	49.48806	8.29167	P	08
Maximiliansau,Maximiliansau,Maximiliansau	49.03374	8.28908	P	08
Maxsain,Maxsain,	50.54316	7.78512	P	08
Maybach,Maybach,Grube Maybach,Maybach	49.32067	7.06809	P	09
Mayen,Mayen,Majen,Mayen,mai en,maien,mayn,mayn ,Майен,Майєн,Мајен,ماين,ماین،,マイエン,迈恩	50.32797	7.22277	P	08
Mayschoß,Mayschoss,Majshos,Mayschoss,Mayschoß,mai shao si,Майшос,Мајшос,迈绍斯	50.52077	7.01688	P	08
Mayweilerhof,Mayweilerhof,	49.57189	7.41379	P	08
Mechern,Mechern,Mechern	49.41931	6.63011	P	09
Mechtersheim,Mechtersheim,Mechtersheim	49.26695	8.40111	P	08
Meckel,Meckel,	49.88977	6.51712	P	08
Meckenbach,Meckenbach,	49.78333	7.5	P	08
Meckenbach,Meckenbach,	49.61667	7.1	P	08
Meckenheim,Meckenheim,Meckenheim,Meehenheim,Mekkenkhajm,Меккенхайм	49.40444	8.23917	P	08
Medard,Medard,Medard,mei da er de,Медард,梅达尔德	49.66667	7.61667	P	08
Meddersheim,Meddersheim,Medderskhajm,Mederskhajm,mei de er si hai mu,Меддерсхайм,Медерсхајм,梅德尔斯海姆	49.77636	7.61708	P	08
Medelsheim,Medelsheim,Medelsheim	49.14436	7.26746	P	09
Medenscheid,Medenscheid,	50.0449	7.77283	P	08
Meerfeld,Meerfeld,	50.09421	6.75651	P	08
Mehlbach,Mehlbach,	49.51667	7.71667	P	08
Mehlingen,Mehlingen,Mehlingen,Melingen,Мелинген	49.49136	7.85467	P	08
Mehlingerhof,Mehlingerhof,Mehlingerhof,Niedermehlingerhof	49.50213	7.87668	P	08
Mehren,Mehren,Mehren	50.68333	7.5	P	08
Mehren,Mehren,Meren,mei lun,Мерен,梅倫	50.18333	6.88333	P	08
Mehring,Mehring,	49.8	6.83333	P	08
Meinborn,Meinborn,	50.5	7.56667	P	08
Meisburg,Meisburg,	50.11667	6.68333	P	08
Meisenheim,Meisenheim,Majzenkhajm,Meisenheim,mai sen hai mu,mayznhaym,Майзенхайм,Мајзенхајм,مايزنهايم,مایزنهایم,迈森海姆	49.70721	7.66765	P	08
Meiserich,Meiserich,	50.20001	6.95954	P	08
Meiserspring,Meiserspring,	49.31744	7.78019	P	08
Melsbach,Melsbach,	50.48333	7.48333	P	08
Mendig,Mendig,Mendig,Mending,men di xi,mendihi,mndyg,mndygh,Мендиг,منديغ,مندیگ,メンディヒ,门迪希	50.36667	7.28333	P	08
Mendt,Mendt,	50.70606	7.40639	P	08
Mengerschied,Mengerschied,	49.91667	7.5	P	08
Menningen,Menningen,	49.83333	6.48333	P	08
Menningen,Menningen,	49.40762	6.66921	P	09
Merchingen,Merchingen,Merchingen	49.44071	6.68035	P	09
Merchweiler,Merchweiler,Merkhvajler,mei er xi wei lei,Мерхвайлер,Мерхвајлер,梅尔希韦勒	49.35	7.05	P	09
Merkelbach,Merkelbach,Merkelbach,Merkelbeck	50.64556	7.76972	P	08
Merkeshausen,Merkeshausen,	50.03831	6.4172	P	08
Merl,Merl,Merl	50.04017	7.16889	P	08
Merlscheid,Merlscheid,	50.13333	6.35	P	08
Mermicherhof,Mermicherhof,	50.18245	7.58584	P	08
Mermuth,Mermuth,	50.16667	7.48333	P	08
Merschbach,Merschbach,	49.8	7	P	08
Merscheid,Merscheid,	49.82364	7.06507	P	08
Mertesdorf,Mertesdorf,Mertesdorf,mei er te si duo fu,Мертесдорф,მერტესდორფი,梅尔特斯多夫	49.77212	6.7329	P	08
Mertesheim,Mertesheim,	49.57167	8.13556	P	08
Mertloch,Mertloch,	50.26948	7.30814	P	08
Merxheim,Merxheim,Merkskhajm,mei er ke si hai mu,Мерксхайм,Мерксхајм,梅尔克斯海姆	49.79297	7.5601	P	08
Merzalben,Merzalben,Mercal'ben,Mercalben,Merzalwe,mei er cha er ben,Мерцалбен,Мерцальбен,梅尔察尔本	49.24467	7.73077	P	08
Merzig,Merzig,Mercig,Mercige,Merzig,Merzig am Saar,mei er qi xi,mertsigi,merutsuihi,mrtsyg,mrtsygh,mrzyg,Мерциг,Мерциге,Мерціг,מרציג,مرتسيغ,مرتسیگ,მერციგი,メルツィヒ,梅尔齐希	49.44331	6.63874	P	09
Merzkirchen,Merzkirchen,Merckirkhen,mei er ci ji er xing,Мерцкирхен,梅尔茨基尔兴	49.58333	6.48333	P	08
Merzweiler,Merzweiler,Mercvajler,mei er ci wei lei,Мерцвайлер,Мерцвајлер,梅尔茨韦勒	49.66667	7.53333	P	08
Mesenich,Mesenich,	50.1	7.2	P	08
Mesenich,Mesenich,Mesenich	49.72846	6.51268	P	08
Messerich,Messerich,	49.93333	6.48333	P	08
Messersbacherhof,Messersbacherhof,	49.58583	7.75983	P	08
Mettendorf,Mettendorf,	49.94784	6.33003	P	08
Mettenheim,Mettenheim,	49.74	8.32583	P	08
Metterich,Metterich,	49.98	6.58944	P	08
Metternich,Metternich,	50.36859	7.55807	P	08
Metternich,Metternich,	50.23963	7.3835	P	08
Mettlach,Mettlach,Metlakh,Mettlakh,mei te la,mtlakh,Метлах,Меттлах,متلاخ,მეტლახი,梅特拉	49.49489	6.58562	P	09
Mettnich,Mettnich,	49.54013	6.97931	P	09
Mettweiler,Mettweiler,	49.58333	7.31667	P	08
Metzdorf,Metzdorf,	49.74842	6.50279	P	08
Metzenhausen,Metzenhausen,	49.96667	7.36667	P	08
Meudt,Meudt,	50.49889	7.895	P	08
Meurich,Meurich,	49.56163	6.49153	P	08
Meuspath,Meuspath,	50.35	6.96667	P	08
Michelbach,Michelbach,	50.18594	6.66635	P	08
Michelbach,Michelbach,	50.01667	7.45	P	08
Michelbach,Michelbach,Michelbach	50.68329	7.66641	P	08
Michelbach,Michelbach,Michelbach	49.46642	6.83679	P	09
Michelsberg,Michelsberg,	49.36679	7.08538	P	09
Miehlen,Miehlen,	50.22574	7.83196	P	08
Miellen,Miellen,	50.33333	7.66667	P	08
Miesau,Miesau,	49.40521	7.43724	P	08
Miesenbach,Miesenbach,Mesebach,Miesenbach	49.46072	7.55632	P	08
Miesenheim,Miesenheim,Miesenheim	50.40109	7.41103	P	08
Mimbach,Mimbach,	49.22836	7.26728	P	09
Minden,Minden,	49.83333	6.46667	P	08
Minderlittgen,Minderlittgen,	50.01667	6.83333	P	08
Minderslachen,Minderslachen,	49.09543	8.18665	P	08
Minfeld,Minfeld,Minfel'd,Minfeld,ming fei er de,Минфелд,Минфельд,明费尔德	49.07167	8.14528	P	08
Minheim,Minheim,	49.86493	6.93692	P	08
Minkelfeld,Minkelfeld,	50.31667	7.28333	P	08
Mirbach,Mirbach,Mirbach	50.35703	6.67895	P	08
Misselberg,Misselberg,	50.30694	7.76944	P	08
Mitlosheim,Mitlosheim,Mitlosheim	49.53162	6.77666	P	09
Mittelbach,Mittelbach,	49.21352	7.34042	P	08
Mittelbexbach,Mittelbexbach,Hocherberg,Höcherberg,Mittelbexbach	49.34839	7.25595	P	09
Mittelbollenbach,Mittelbollenbach,Mittelbollenbach,Volksemer	49.69867	7.39694	P	08
Mittelbrunn,Mittelbrunn,	49.36667	7.55	P	08
Mittelelsaff,Mittelelsaff,	50.61967	7.37139	P	08
Mittelfischbach,Mittelfischbach,	50.25368	7.96114	P	08
Mittel-Hambach,Mittel-Hambach,	49.33333	8.13333	P	08
Mittelhattert,Mittelhattert,	50.66325	7.76917	P	08
Mittelhof,Mittelhof,Mittelhof	50.77517	7.80466	P	08
Mittelhofen,Mittelhofen,Mittelhofen	50.57078	8.10498	P	08
Mittelreidenbach,Mittelreidenbach,	49.72638	7.4417	P	08
Mittelstrimmig,Mittelstrimmig,Mitelstrimig,Mittel'shtrimmig,Mittelstrimmig,mi te er si te li mi xi,Мителстримиг,Миттельштриммиг,米特尔斯特里米希	50.08333	7.28333	P	08
Mittelvinxt,Mittelvinxt,	50.49401	7.13345	P	08
Mogendorf,Mogendorf,Mogendorf,mo gen duo fu,Могендорф,莫根多夫	50.49444	7.75972	P	08
Möhn,Moehn,	49.83604	6.58691	P	08
Möhrendorf,Moehrendorf,	50.65	8.08333	P	08
Mohrweiler,Mohrweiler,	50.06309	6.58588	P	08
Möllingen,Moellingen,	50.55038	7.92526	P	08
Molsberg,Molsberg,	50.48333	7.98333	P	08
Mölschbach,Moelschbach,	49.38056	7.82202	P	08
Mölschbacherhof,Moelschbacherhof,	49.23139	7.30136	P	08
Mölsheim,Molsheim,	49.64667	8.16944	P	08
Molzhain,Molzhain,	50.75	7.85	P	08
Molzig,Molzig,	50.22184	7.26093	P	08
Mombach,Mombach,Mombach	50.01888	8.23176	P	08
Mommenheim,Mommenheim,	49.88028	8.265	P	08
Monaise,Monaise,	49.71667	6.6	P	08
Mondorf,Mondorf,	49.41751	6.59773	P	09
Monreal,Monreal,	50.3	7.16667	P	08
Monsheim,Monsheim,Monsheim,Monskhajm,meng si hai mu,Монсхайм,Монсхајм,蒙斯海姆	49.63722	8.21194	P	08
Montabaur,Montabaur,Mons Tabor,Montabaur,Montebaur,meng ta bao er,montabaua,montabaueo,mwntabawr,Монтабаур,مونتاباور,モンタバウアー,蒙塔鲍尔,몬타바우어	50.43588	7.8232	P	08
Möntenich,Montenich,	50.22129	7.29921	P	08
Montforterhof,Montforterhof,	49.76611	7.76449	P	08
Monzel,Monzel,	49.91667	6.95	P	08
Monzelfeld,Monzelfeld,	49.89237	7.07318	P	08
Monzernheim,Monzernheim,	49.72139	8.22833	P	08
Monzingen,Monzingen,Moncingen,meng qin gen,Монцинген,蒙钦根	49.79763	7.59284	P	08
Morbach,Morbach,	49.57629	7.66751	P	08
Morbach,Morbach,Morbach	49.80772	7.12714	P	08
Morgenbachtal,Morgenbachtal,	50.00487	7.85063	P	08
Moritzheim,Moritzheim,	50.05	7.26667	P	08
Morlautern,Morlautern,Morlautern	49.46855	7.76605	P	08
Mörlen,Morlen,Moerlen,Mörlen	50.69806	7.88444	P	08
Mörlheim,Moerlheim,	49.18993	8.16438	P	08
Mörsbach,Moersbach,	49.3036	7.39665	P	08
Mörsbach,Moersbach,	50.72667	7.78333	P	08
Morsbacherhof,Morsbacherhof,	49.69203	7.81589	P	08
Mörsch,Moersch,	49.54889	8.37667	P	08
Mörschbach,Morschbach,	50.01667	7.61667	P	08
Morscheid,Morscheid,	49.73333	6.75	P	08
Morscheid-Riedenburg,Morscheid-Riedenburg,	49.78333	7.08333	P	08
Morschheim,Morschheim,	49.69667	8.02611	P	08
Mörschied,Moerschied,	49.7881	7.30435	P	08
Morscholz,Morscholz,Morscholz	49.55949	6.85802	P	09
Mörsdorf,Moersdorf,Mersdorf,Mjorsdorf,Moersdorf,Mörsdorf,mo er si duo fu,Мерсдорф,Мёрсдорф,默尔斯多夫	50.1	7.35	P	08
Mörsfeld,Morsfeld,	49.75	7.93333	P	08
Morshausen,Morshausen,	50.2	7.43333	P	08
Mörstadt,Morstadt,Moerstadt,Mörstadt	49.66194	8.25472	P	08
Morswiesen,Morswiesen,	50.3939	7.12473	P	08
Mörz,Moerz,	50.25268	7.39654	P	08
Mörz,Moerz,Moerz,Morz,Mörz	50.09144	7.38789	P	08
Mörzheim,Moerzheim,	49.16792	8.07664	P	08
Mosberg,Mosberg,	49.55651	7.16243	P	09
Mosbruch,Mosbruch,	50.26667	6.95	P	08
Moschelmühle,Moschelmuehle,	49.27712	7.63202	P	08
Moschheim,Moschheim,	50.4825	7.84167	P	08
Moselkern,Moselkern,Mozel'kern,Mozelkern,mo sai er ke er en,Мозелкерн,Мозелькерн,莫塞尔克尔恩	50.19437	7.37084	P	08
Moselsürsch,Moselsuersch,	50.25928	7.42401	P	08
