sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
2126;7;988;1101;988. Der Spuk am Enerèweschter Weiher zu Lintgen.;XIII. Nachlese.;NoGroup;Lintgen;6.127963;49.722279;"988. Der Spuk am Enerèweschter Weiher zu Lintgen. Vor vielen Jahren zeigten sich regelmäßig in der Nacht vom Freitag auf den Samstag an dem in dem Gemeindewalde von Lintgen befindlichen Weiher, genannt Eneröweschter Weiher, zwei riesige Menschengestalten, welche, mit einer Art langen Rute versehen, die Oberfläche des Wassers dermaßen peitschten, daß man den Lärm weit und breit wahrnahm. Zu gleicher Zeit hörte man die Rufe: „Huhu! huhu!"" Den Schluß dieser Szene bildete ein Rundtanz um den Weiher. Alle Bemühungen, diesen Geistergestalten auf die Spur zu kommen, blieben erfolglos; bei dem geringsten Geräusche verschwanden sie sofort, und man hörte alsdann nur einen heftigen Plumps im Wasser. Eines Tages versteckten sich einige verwegene Burschen des Dorfes, jeder mit einem Knüttel bewaffnet, hinter dicken Baumstämmen, in der Absicht, der Spukgeschichte näher auf den Grund zu kommen. Als die Geisterstunde herannahte, hörten sie wieder richtig das Peitschen und die eigentümlichen Rufe, auch<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2126"">[...]</a>";Sagenschatz des Luxemburger Landes
2127;7;989;1102;989. Wäscherinnen am Kaselter Bach bei Lintgen.;XIII. Nachlese.;NoGroup;Lintgen;6.127963;49.722279;"989. Wäscherinnen am Kaselter Bach bei Lintgen. Dort wo die „Kaselter Buch"" bei Lintgen ihren Ursprung nimmt, stand früher eine hohe Buche, von welcher, wie man sich erzählt, oft rot gekleidete Musikanten kurz vor dem Ausbruch eines Gewitters eine sanfte Musik ertönen ließen. Zu gleicher Zeit hörte man vom Rande der Quelle her nach dem Takte der Musik das wilde Schlagen und Klopsen von mehreren Wäscherinnen. Nach der Volkssage sollen diese Regen und Sturm hervorgebracht haben, indem sie mit ihren Waschbleueln das Wasser bis zu den Wolken emporspritzten. Niemand wagte diese sonderbaren Erscheinungen zu beobachten oder gar zu stören; denn, wäre er auch so groß wie ein Riese gewesen und hätte Muskeln gehabt so stark wie Eisen, diese Wäscherinnen würden ihn im Nu zermalmt oder durch einen einzigen Schlag auf der Stelle getötet haben. So soll ein Reisender, der beim Ertönen der gespenstischen Musik einen Pfiff gethan, sofort vom Blitze erschlagen worden sein. Ferner erzählt man sich, daß zw<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2127"">[...]</a>";Sagenschatz des Luxemburger Landes
2128;7;990;1103;990. Das Wäschfrächen von der Olker Bâch.;XIII. Nachlese.;NoGroup;Rosport;6.498234;49.805112;"990. Das Wäschfrächen von der Olker Bâch. Eine halbe Stunde unterhalb des Dorfes Ralingen, welches früher zum herrschaftlichen Beringe von Rosport gehörte, liegt, hart an der Sauer, zwischen dem Rechenberg und dem Nhederberg, die romantische Thalschlucht Olkerbach. Mitten darin befindet sich die sogenannte „Scheeß"", ein etwa dreißig Fuß hoher Felsen, von welchem der Olker Bach in einen Tümpel herunterfällt. An dieser Stelle erschien früher in gewissen Nächterl eine große, hehre Jungfrau iu blendend weißen Gewändern, welche von dem Volke „Wäschfrächen von der Olker Bach"" genannt wird. Bald wusch sie schneeweißes Leinen in dem Scheeßentümpel, bald auch ging sie unterhalb der Scheeß am Rande des Olker Baches oder in den früher sehr dicht hiev stehenden Haselgebrischen aus und ab spaziereil. Eine Frau aus Olk hatte sich einst am Feste Mariä Himmelfahrt während der Vesperzeit in die Olkerbüch begeben, um Haselnüsse zu pflücken. Als sie an den Scheeßentümpel angekommen war, erschien ihr plöt<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2128"">[...]</a>";Sagenschatz des Luxemburger Landes
2129;7;991;1104;991. Die Wäscherinnen am Weiher „Rahloch.“;XIII. Nachlese.;NoGroup;Sandweiler;6.218324;49.613565;"991. Die Wäscherinnen am Weiher „Rahloch.“ Zwischen Sandweiler und Jtzig, im Ort genannt „Rahloch"" bei Scheidhof, befindet sich ein Weiher, der vor alten Zeiten sehr übel berüchtigt war. Einst passierte dort in später Nacht ein einsamer Wanderer und hörte schon von weitem die Bleuelschläge von Wäscherinnen in der Stille der Nacht ertönen. Als er näher kam, sah er am Rande des Weihers einige alte Frauen, welche mit ihren Waschbleueln still und stumm die Wäsche schlugen, die sie vor sich hatten. Er sah darin nichts Übernatürliches und redete sie folgendermaßen an: „Ihr wascht da sehr spät!"" Er erhielt keine Antwort. „Ah, ihr lumpiges Weibsvolk, wollt ihr nicht meine Kleider waschen"", Hub er von neuem an. Kaum waren diese Worte über seine Lippen gekommen, als er eine solche Tracht Prügel bekam, daß er die Besinnung verlor und ohnmächtig zu Boden fiel. Als er später wieder zu sich kam, fühlte er, daß seine Kleider ganz durchnäßt waren, und begriff nun, daß die Wäscherinnen ihm während sein<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2129"">[...]</a>";Sagenschatz des Luxemburger Landes
2130;7;992;1105;992. Die weiße Jungfer am Guiseborn bei Rosport.;XIII. Nachlese.;NoGroup;Rosport;6.498234;49.805112;992. Die weiße Jungfer am Guiseborn bei Rosport. An dem zwischen Rosport und Steinheim auf einer kleinen Anhöhe fließenden Guiseborn erscheint in gewissen Nächten eine schneeweiß gekleidete Jungfrau. Bald wäfcht sie ihr Leinen in dem Borne, bald wandelt sie schweigend an dem Rande desselben auf und ab. I. Prott, Pfarrer.;Sagenschatz des Luxemburger Landes
2131;7;993;1106;993. Der Spuk auf der Rosporter Fähre.;XIII. Nachlese.;NoGroup;Rosport;6.498234;49.805112;993. Der Spuk auf der Rosporter Fähre. In grauer Vorzeit war es nicht geheuer auf der Rosporter Fähre. Wenn der Fährmann in später Nacht Leute übersetzen mußte, wurde nicht selten der Nachen, obgleich nichts oder doch nur sehr wenig geladen war, mitten in der Sauer auf einmal so schwer, daß er kaum noch von der Stelle zu bringen war und jeden Augenblick zu versinken drohte. Nicht ohne unheimliches Grausen sagten sich dann die Fergen, das habe kein anderer als ein tückischer Geist gethan, der sich unsichtbar in dem Nachen befunden habe.;Sagenschatz des Luxemburger Landes
2132;7;994;1107;994. Steipemännchen in der Sempchen bei Wormeldingen.*);XIII. Nachlese.;NoGroup;Wormeldingen;6.402627;49.611944;"994. Steipemännchen in der Sempchen bei Wormeldingen.*) Ein Rann, der sich eines Abends auf dem Wege von Ahn nach Wormeldingen befand, sah in der „Sempchen"" ein knöchernes, zusammengeschrumpftes Männchen einen Kahn mit größter Mühe gegen das Wasser weiterschieben. Ihn dauerte der arme Wicht; deshalb trat er hinab ans Ufer und rief ihm zu: „Alterchen, werft mir ein Seil, ich helfe Euch ziehen bis nach Wormeldingen !"" Doch seine Gutmütigkeit sollte ihm übel bekommen. Statt des Seiles gab das hinterlistige Steipmännchen, das nur solche Anstrengungen gemacht, um den Wanderer herbeizulocken, diesem mit dem Ruder einen so wuchtigen Schlag, daß der Getroffene betäubt ins Gras niedertaumelte. Lehrer Konert zu Hollerich. Vgl. oben Nr. 37.";Sagenschatz des Luxemburger Landes
2133;7;995;1108;995. Kindergeschrei über der Sauer bei Rosport.;XIII. Nachlese.;NoGroup;Rosport;6.498234;49.805112;"995. Kindergeschrei über der Sauer bei Rosport. Über dem Wasser der Rosporter Fähre hörten in früheren Zeiten sehr oft der Fährmann, wenn er überfahren mußte, und auch andere Leute, die zufällig dort vorbeigingen, des Nachts in der Luft ein lautes Schreien und Singen von Kindern, ohne daß sie irgend etwas zu sehen vermochten. Zwei Männer, die in später Nacht auf der Sauer fischten, vernahmen ebenfalls über dem „Wog"", einem etwa eine halbe Viertelstunde unterhalb der Rosporter Fähre gelegenen Sauertümpel, ein lautes Kindergeschrei, das so fürchterlich war, daß sie sogleich voll grausigen Schreckens die Flucht ergriffen. Lehrer M. Bamberg zu Steinheim.";Sagenschatz des Luxemburger Landes
2134;7;996;1109;996. Der verhexte Wasservogel auf dem Fischteich im Geisbusch.;XIII. Nachlese.;NoGroup;Alzingen;6.165731;49.570519;"996. Der verhexte Wasservogel auf dem Fischteich im Geisbusch. Im sogenannten Geisbusch zwischen Alzingen und Jtzig befand sich vor vielen Jahren ein großer Fischteich, aus welchem allabendlich ein unbekannter Vogel erschien, der sich besonders durch seinen abscheulichen, widerlichen Gesang bemerkbar machte. Niemand wagte sich in dessen Nähe, weil er die Fähigkeit besaß, alle ihm zu Gesicht kommenden Geschöpfe zu bezaubern, dieselben dann in den Teich zu führen, woselbst sie einen gewaltsamen Tod fanden. Ein mutiger, berittener Jäger faßte endlich den Entschluß, das Nachtgespenst durch die Kugel aus dem Weg zu räumen. Zu diesem Zwecke ritt er eines Abends mit seiner Doppelflinte in den gespenstischen Wald und suchte, um desto sicherer sein Ziel zu erreichen, so nahe als möglich und vom Zanbervogel unbemerkt zu dem Teiche zu gelangen. Er hatte endlich die geeignete Stelle erreicht und feuerte auf den Vogel ab. Nach dem Schüsse hörte man ein wimmerndes Geschrei, ein dumpfes Rauschen — un<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2134"">[...]</a>";Sagenschatz des Luxemburger Landes
2135;7;997;1110;997. Die gespensterhaften Rappen bei Rosport.1.;XIII. Nachlese.;997. Die gespensterhaften Rappen bei Rosport;Rosport;6.498234;49.805112;"l. Ein junger Schuster aus Rosport, der einst in später Nacht voll Ralingen zurückkehrte, kam an die Rosporter Fähre, um übergeholt zu werden. Nachdem er „Hol über!"" gerufen, legte er seine Leisten neben sich und wartete die Ankunft des Fährmanns ab. Da erblickte er auf eiumal, einen Steinwurf weit von sich entfernt, zwei prachtvolle Rappen, die auf dem Leinpfad einhertrappelten. Er hielt sie für die entlaufenen Pferde eines Mannes aus Ralingen und versuchte es, sie einzufangen. Doch wie erschrak er, als er nach ihren Zäumen griff und die Pferde ihre feurigen Mäuler öffneten; er ließ entsetzt los, und die Rosse stürzten sich, Feuer und Flammen speiend, in die Sauer, deren Wellen mit unheimlichem Zischen und Brausen über ihnen emporspritzten. Ob des ausgestandenen Schreckens hatte der junge Mann am anderen Morgen schneeweiße Haare.";Sagenschatz des Luxemburger Landes
2136;7;997;1111;997. Die gespensterhaften Rappen bei Rosport.2.;XIII. Nachlese.;997. Die gespensterhaften Rappen bei Rosport;Rosport;6.498234;49.805112;2. Zwei Schmuggler aus Rosport lagen einst des Nachts in der Nähe des eine halbe Viertelstunde oberhalb der Rosporter Fähre an dein linken Sauerufer gelegenen Eselsbornes und warteten den günstigen Augenblick ab, um die Zollwächter überlisten zu können. Mitternacht war nahe. Da entstand auf einmal unten in der Sauer ein furchtbares Getöse. Der eine schaute hin und sah im Rosporter Wehr zwei schwarze Rosse mit weit offenen, feurigen Mäulern unter furchtbarem Geplätscher der schäumenden und zischenden Wellen hin- und herspringen und schwimmen. Nur der eine von den zweien sah und hörte alles, der andere sah und hörte nichts. Lehrer M. Bamberg zu Steinheim.;Sagenschatz des Luxemburger Landes
2137;7;998;1112;998. Die dicke Buche im Gemeindewalde Seitert zu Lintgen.;XIII. Nachlese.;NoGroup;Seitert;6.357347;49.834038;"998. Die dicke Buche im Gemeindewalde Seitert zu Lintgen. In dem Gemeindewalde Seitert zu Lintgen steht eine mehrere hundert Jahre alte Buche, die unter dem Namen „die dicke Buche"" bekannt ist. Dieselbe hat einen Umfang von 4,20 und eine Höhe von ungefähr 20 Meter. Das mächtige Laubdach dieser Buche gewährt im Sommer den Vögeln Schutz zur Nachtzeit und bei stürmischem Wetter. Diese altehrwürdige Buche ist ein sagenreicher Baum. Vor vielen Jahren soll ein alter Schäfer vom Plankenhof sich ein Vergnügen daraus gemacht haben, die Vögel, welche nachts auf der dicken Buche ein Obdach suchten, zu necken; deshalb sei er in eine Nachteule verwandelt worden und müsse nun in einer unzugänglichen Felsschlucht des sogenannten Königskellers Hausen, bis die dicke Buche unter des Holzhauers Axt gefallen sei; dann erhalte er seine menschliche Gestalt zurück. Wer aber, gemäß der Volkssage, die Axt an die dicke Buche legt, wird noch am nämlichen Tage sterben oder ein ähnliches Schicksal, wie der alte Sc<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2137"">[...]</a>";Sagenschatz des Luxemburger Landes
2138;7;999;1113;999. Die Wichtelcher bei Rosport.;XIII. Nachlese.;NoGroup;Rosport;6.498234;49.805112;"999. Die Wichtelcher bei Rosport. Aus dem Banne von Nosport, am nördlichen Ende des Girster Waldes, befindet sich ein Ort, den man „am Komp"" zu nennen pflegt. Hier hausten in früheren Zeiten die Wichtelcher in unterirdischen Höhlen. Sie halsen den Landleuten bei der Arbeit, und diese stellten ihnen zum Dank dafür oft Speisen vor die Eingänge ihrer Grotten. Einst begab sich eine Frau aus Rosport mit ihrem kleinen Töchterchen in ihr „am Komp"" gelegenes Ackerfeld, um Erbsen zu rupfen. Während nun die Mutter arbeitete, fing das Kind an, zu spielen und Blumen zu pflücken, und entfernte sich allmählig aus ihren Augen. Da näherten sich demselben ein paar Wichtelcher und brachten ihm kostbare, seidene Zeuge, die von goldenen und silbernen Fäden durchwirkt waren. Als aber die Mutter wieder hinzutrat, machten sich die kleinen Männlein schnell aus dem Staube. Wichtelcher sind nun zwar mr immer verschwunden, aber heute noch zeigt man die Höhlen und Grotten, in denen sie gewohnt haben. Lehrer M. Ba<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2138"">[...]</a>";Sagenschatz des Luxemburger Landes
2141;7;1002;1116;1002. Wichtelcher zu Useldingen.;XIII. Nachlese.;NoGroup;Useldingen;5.980722;49.770515;1002. Wichtelcher zu Useldingen. Zwischen Useldingen und Ewerlingen, im Busch bei der Lohmühle, Hausen Wichtelcher, dort Äschtercher genannt. Sie schrecken die Kinder und kommen besonders auf die zu, welche sich in der Altert baden. I. B. Klein, Pfarrer zu Dalheim.;Sagenschatz des Luxemburger Landes
2142;7;1003;1117;1003. Die Wichtelmännchen im Kalverstand.;XIII. Nachlese.;NoGroup;Eschdorf;5.92936;49.886706;"1003. Die Wichtelmännchen im Kalverstand. Zwischen Eschdorf und Kuborn liegt in einem von zwei Hügeln eingeschlossenen Thälchen, im Ort genannt Kalvergrond, ein einsamer Fels, worin, nach Aussage der alten Leute, die Wichtelmännchen sich aufhielten. Noch heute sieht man ihre Wohnung, zwei kleine Zimmer, die in den Felsen eingehauen sind. Den Bewohnern des nahegelegenen Kuborn halfen sie im Sommer bei den Feldarbeiten und im Winter nähten und strickten sie für dieselben. Am meisten aber waren sie einem Müller zugethan. Unterhalb Brattert, im Ort genannt Mühlengrund, stand ehemals eine Mühle, von der heute nur mehr wenige Steinhaufen übrig sind. Während der Nacht, wenn der Müller beim Mahltrog eingeschlasen war, kamen die Wichtelmännchen und mahlten für denselben. Jedoch sein Vorwitz vertrieb die wackeren Männlein. Eines Abends that er, als ob er schliefe. Die Männlein kamen wie gewöhnlich, schütteten auf und fingen an zu mahlen. „Hab ich euch endlich erwischt!"" rief der Müller aus. Das <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2142"">[...]</a>";Sagenschatz des Luxemburger Landes
2145;7;1006;1120;1006. Die Wichtelcher zu Düdelingen.;XIII. Nachlese.;NoGroup;Düdelingen;6.087868;49.485615;"1006. Die Wichtelcher zu Düdelingen. Ein fünfnndsiebzigjühriger Mann aus Esch an der Atzet erzählte mir, daß er einst in Düdelingen die Wichtelcher, kleine, winzige Männlein, aus dem Hause H habe kommen sehen; sie liefen ihm zwischen den Beinen durch. Er fügte hinzu, daß der Eigentümer einmal eine Furche zuviel umgepflügt, und daß ob dieser ungerechten Handlung die Wichtelcher das Haus geflohen hätten und nie mehr dort gesehen worden wären. I. N. Moes.";Sagenschatz des Luxemburger Landes
2146;7;1007;1121;1007. Wichtelcher zwischen Greisch und Tüntingen.;XIII. Nachlese.;NoGroup;Greisch;5.98535;49.70961;"1007. Wichtelcher zwischen Greisch und Tüntingen. „A Kungen"", einer Wiesenflur zwischen Greisch und Tüntingen, hausten vorzeiten Wichtelmännchen in den Felsen, die deshalb den Namen Wichtelchesleh erhielten.";Sagenschatz des Luxemburger Landes
2147;7;1008;1122;1008. Wildfrauenhecke zu Useldingen.;XIII. Nachlese.;NoGroup;Useldingen;5.980722;49.770515;"1008. Wildfrauenhecke zu Useldingen. Zwischen Böwingen und Useldingen lag die Wildsranenhecke, wo jetzt die Straße durchgeht. „Dort ist es nicht gut"", sagen die Eltern zu den Kindern, „da haust die wilde Frau"". I. B. Klein, Pfarrer zu Dalheim.";Sagenschatz des Luxemburger Landes
2148;7;1009;1123;1009. Der Teufel in einer Schafherde zu Ulflingen.;XIII. Nachlese.;NoGroup;Ulflingen;5.99332;50.12057;"1009. Der Teufel in einer Schafherde zu Ulflingen. Etwa vor hundert Jahren lebte zu Ulflingen ein wohlhabender Ackersmann, der mit dem besten Erfolge Viehzucht trieb.. Seine vortreffliche Schafherde war in der ganzen Umgegend berühmt. Da auf einmal fingen seine Schafe, trotz der guten Pflege und Sorgfalt, welche er ihnen angedeihen ließ, und ungeachtet der fetten Weiden, auf welche sie täglich getrieben wurden, an, abzumagern, so zwar, daß durchschnittlich alle acht Tage ein Stück der Herde fiel. Der Bauer wandte sich an die geschicktesten Tierärzte, aber keiner wußte Rat. Eines Tages kam der Schäfer zu seinem Herrn und erzählte ihm, daß er schon eine Zeitlang jeden Abend bei der Dämmerung, wenn er die Schafe in den Stall treibe, einen schwarzen Widder unter der Herde erblicke, was um so auffallender sei, da noch niemals ein schwarzes Schaf sich unter seiner Herde befunden habe. Gegen Abend, als die Herde bereits eingetrieben worden war, begab sich der Gutsbesitzer, in Begleitung seine<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2148"">[...]</a>";Sagenschatz des Luxemburger Landes
