sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
972;5;281;Finkweilerer Gespenster;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Finkweilerer Gespenster. Wenige Stadtviertel Straßburgs sinddurch nächtlich spukende Geister so berüchtigt, als Finkweiler. Nicht nur, daß das Rößlein mit drei Beinen denselben, von den Gedeckten Brücken an, durchjaget, als wäre es vom Bösen garethen Kloster her, über das Zimmerplägel, schwankt eine blasse gespenstige Nonne, ob hoffnungsloser Liebe zu einem Jünglinge, mit gebrochenem Herzen, seufzend und klagend umher. An der Brücke, bei der Münze, steht der gespenstige gehenden, um ihn zu schrecken. Er hat zu seinen Lebzeiten den edeln Wein mit Wasser vermischt und muß deshalb hier wandeln, und man hört ihn rufen : „ Ä Schobbä Wien unn ä Schobbä Wasser Nicht weit von ihm, unten am Wasser, sigt seine allnächtliche Gefährtin, ' s Wäschwiewel, mit dem Waschschlegel in der Hand ; scheinlich einst veruntreute Wäsche in's Wasser tauchen und klopfen und schlagen. Wer die Unvorsichtigkeit begeht, sich ihm zu nahen, den ergreift es alsogleich am Schopfe und dunkt ihn auf und ab, daß er Wasser schlucken muß ohne Aufhören und oft Mühe hat, sich der kräftigen Faust des geisterhaften Weibes zu entwinden.¹ Pfingstmontag. Lustspiel in Straßburger Mundart._Mit_Arnolds Leben und ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
973;5;282;Der Geist zu St. Marx;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Der Geist zu St. Marx. lution oder in den ersten Jahren derselben, trieb ein Geist sein Wesen in der Bäckerei zu St. Marx. Unten in der Backstube hörte man Nachts ein taktmäßiges Gepolter, gerade wie wenn die Knechte in der Kornkammer droben schwere Fruchtsäcke auf den Boden niederstellten. Ging man aber hinauf, so war daselbst Alles ruhig und stille, und nirgends Etwas zu sehn. Allein nun hörte man dasselbe Gepolter unter sich, in den Bodengeschossen, und es war, als ob die Bäckerknechte dort Säcke ablüden und sie, wie es Gebrauch ist, auf den Dielenboden schwer aufplumpen oder plogen ließen. Viele hörten zur Zeit dieses Geräusch, welches meistens von Leute, welche schwere Lasten niederlegen oder schwere Streiche führen, wie Holzhacker, Schmiede u. dgl. , gleichsam zur Erleichterung ihrer Mühe und als Begleitung ihrer Anstrengung, auszustoßen pflegen. sehen in der ganzen Stadt ; so daß sich die Behörde bewogen fühlte, die Sache zu untersuchen. Sie ordnete mehrere Mitglieder des Stadtrathes ab, welche sich auch wirklich zur Nachtzeit nach St. Mary begaben. Auch sie hörten deutlich das angegebene Gepolter, bald auf dem obern Boden, bald in dem Bodengeschosse, durchaus unmöglich, der Ursache dieser Erscheinung auf den Grund zu kommen. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
974;5;283;Das Wüthenheer in der Weißthurmstraße;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;Das Wüthenheer in der Weißthurmstraße. In stürmischen Herbstnächten zieht das Wüthenheer, von töse über die Weißthurmstraße hin bis ins Finkweiler. In frühern Zeiten hörte man es viel häufiger als jeßt. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
975;5;284;Die Nonne von St. Klara;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Die Nonne von St. Klara. gäßlein geht, so sieht man eine bleiche weißgeschleierte Nonne, welche bald seufzend an Einem vorüberwankt, bald freundlich näher tritt, um einem eine Prise aus ihrer Tabaksdose anzubieten. Wer wärts und bleibt besinnungslos auf dem Boden liegen ; dies sei gestellten Schildwachen begegnet. Die Erscheinung dieser gespenstischen Nonne wird also erzählt : Im Kloster St. Klara, am Roßmarkt, war vor vielen Jahren eine junge, schöne Nonne, welche einen Jugendfreund, dem sie in Liebe zugethan war, auch hinter den Klostermauern nicht vergessen konnte. Manchmal fand sie Gelegenheit, den auch nach ihr heißverlangenden Jüngling zu sehen oder gar zu sprechen. Endlich aber konnten die Liebenden die Sehnsucht sich zu umarmen und ewig vereinigt zu sein, nicht überwinden und besprachen die Flucht der Nonne aus dem Kloster. Der junge Bürgerssohn wußte, daß er eines bestimmten Tages die Wache aufziehen müsse und berechnete auch genau die Zeit der der Klostermauer zu stehen käme. Er konnte der Geliebten hierüber berichten lassen ; sie sollte sich sodann zu dieser Stunde auf der Mauer einfinden, an einem Seile herablassen, und er würde sie in seinen Armen empfangen. Die abgeredete Stunde kam ; die junge Nonne erschien auf unter, den sie natürlich für den Geliebten hielt. Allein, durch einen unglücklichen Zufall, war derselbe nicht zur festgesezten Zeit an der bezeichneten Stelle zur Wache aufgeführt worden. Sie wartete auf das verabredete Zeichen ; allein, da es merksamkeit des vermeintlichen Geliebten auf sich zu ziehen. Der Bürger schaute empor ; die seltsame Erscheinung auf der Klostermauer, mitten in der stillen Nacht, kam ihm unheimlich vor; allein, seiner Dienstpflicht gedenkend, wagte er es endlich, sie mit halbunterdrückter, dumpfer Stimme anzurufen. Die Nonne glaubte, der Ruf gelte jemanden Anderes, den der Geliebte vom Herannahen abhalten wollte, und schwieg, um den günstigen Augenblick gänzlicher Sicherheit abzuwarten. Zweimal noch wiederholte die Schildwache den Ruf in gleichem wort gab, ergriff er sein Feuerrohr und schoß nach ihr, daß sie herabstürzte und blutend und todt zu seinen Füßen lag. chen und um das ehemalige Kloster herum und wartet des Geliebten. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
976;5;285;Das Milchweibchen, das Loßmännel und der Flozemann in der Steinstraße;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;Das Milchweibchen, das Loßmännel und der Flozemann in der Steinstraße.Durch die Steinstraße gehn zur Nachtzeit allerlei Gespenster, unter andern das Milchweibchen, ein zierliches Zwerglein mit niedlichem Kämmchen auf dem Kopfe, und ein gespenstiges Männchen das Loßmännel genannt. Am Wasser hin geht der wüste Floze mann, welcher die Kinder, die noch spät Abends auf der Gasse herumlaufen, mit seiner großen Hakenstange ergreift und ins Wasser wirft. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
977;5;286;Das Armsünderhaus in Straßburg;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Das Armsünderhaus in Straßburg. stadens stand ehemals das sogenannte Armensünderhaus, ' ein geschoß versehen. Dahin brachte man die Armensünder, d. h. die zum Tode Verurtheilten, einige Tage vor ihrer Hinrichtung. Es wurde ihnen eine besondere Zelle angewiesen, in der sie während jener Zeit auf köstliche Weise bewirthet wurden. Den Ursprung dieser Sitte erzählt die Sage so : Eine angesehene Straßburger Familie bewohnte ehemals jenes Haus. Das Oberhaupt derselben bekleidete selbst ein hohes Amt in der freien Reichsstadt. Nachdem die Ehe lange Jahre hindurch kinderlos geblieben war, schenkte ihnen der Himmel endlich einen Knaben. Derselbe wuchs aber zu einem wilden, zügellosen Burschen Heran, beging einen Mord und wurde deßhalb zum Tode verurtheilt. Die Eltern flehten Richter und Magistrat vergeblich um Gnade für ihn an; das Einzige, was sie erlangen konnten, war, daß ihr lichen Hause zubringen durfte. Zur Erinnerung daran, wurde ihnen auch später erlaubt, jeden zum Tode verurtheilten Uebelthäter vor seiner Hinrichtung in der Zelle, in welcher ihr Sohn gesessen hatte, einige Tage lang zu bewirthen. Von jenem Hause aus bewegte sich dann unter dem Läuten der Armensünderglocke, der Zug nach dem Richtplage. Diese Sitte soll während mehrerer Jahrhunderte bestanden haben. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
978;5;287;Das rothe Männel;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Das rothe Männel.Jedermann in Straßburg und in Colmar kennt die daselbst zum rothen Männel genannten Wirthshäuser ; auch sonst im Elsaß, in kleinern Städten, trägt manche Schenke diesen Namen. Da die Sage, die sich daran knüpft, Gefahr läuft, sich nach und nach bei den kommenden Geschlechtern zu verlieren, so mag sie hier aufgezeichnet sein. Sie ist zwar, ihrem Ursprunge nach, keine elfäffische Sage, allein das Volk hat sie später, wie wir sehen werden, zu einer solchen gemacht. familie ein Unglück widerfahren sollte, ein rothes Männlein, welches ernst und mit mahnungsvoller Miene durch die Gänge und Säle wandelte. Es zeigte sich wieder zu Napoleons Zeiten, nur mit dem Unterschiede, daß es nicht allein an dem Schlosse haftete, sondern dem Kaiser auf seinen welterobernden Zügen folgte und ihm stets vor einer wichtigen Unternehmung Rath oder Warnung gab. zeite ihm, daß er einst Kaiser werden würde. Später kam es vor dem Feldzuge von Spanien und Rußland und zuleht noch, ernstlich warnend, vor der verhängnißvollen Schlacht bei Waterloo. Auch in Straßburg will man das rothe Männlein gesehen haben, in den Gängen des sogenannten Schlosses, des ehemaligen bischöflichen Palastes, als Napoleon mit der Kaiserin Josephine, siegreich nach Desterreich drang, seinen Einzug in Wien hielt und Russen und Desterreicher davon trug. „Jezt soll das rothe Männlein unter dem Münsterthurme, im tiefen mit Wasser angefüllten Grundgewölbe begraben liegen. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
979;5;288;Kaiser Napoleon lebt noch;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Kaiser Napoleon lebt noch.Im Volke zu Straßburg und im Elsaß überhaupt ging, noch viele Jahre nach dem Tode des Kaisers Napoleon, der Glaube, daß er nicht in St. Helena gestorben sei ; dies sei eine lügenhafte Erfindung seiner Feinde. Er lebt, sagten die Leute, noch und wird mit den Mohren und Türken kommen und in neuem Glanze und neuer Macht wieder auf seinen Thron steigen und die Welt beherrschen. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
980;5;289;Die reiche Jungfrau mit dem Todtenkopf;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Die reiche Jungfrau mit dem Todtenkopf. von einer überaus reichen Jungfrau mit einem Todtenkopfe, welche stiegen sei. Dieselbe, hieß es, würde demjenigen, der sie heirathen wolle, alle ihre Reichthümer zu Theil werden lassen. Es seien auch viele beherzte und geldlüsterne Freier erschienen ; allein vor dem gräßlichen Todtenkopf und dem ihm entströmenden Modergeruche hielt auch der Muthigste nicht aus. hofe erschienen sein. An andern Orten stellt man sie sich mit einem Schweinsrüssel vor. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
981;5;290;Das Wellenmännel im Mond;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;Das Wellenmännel im Mond. In Straßburg und auch sonst im Elsasse nennt man das Bild im Vollmonde das Wellenmännel. Man sagt von ihm, es sei bei seinen Lebzeiten ein böser Holzdieb gewesen und müsse nun bis in alle Ewigkeit fort im Monde Wellen und Reissig= bündel machen. Dem Wellenmännel gilt folgendes Straßburger Kinderliedchen Wellemännele im Mond,. Guck in alli Stuewwe ' nien, Gell es nimmt di Wunder ? Wirf dien Leiterle=' n-ra, Grattel driwwer ' nunter, Vorne r' a, hinte ' ra, Iwwer alli Stange, Wenn de mit Spiele witt, Muesch merr's Lissele fange. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
982;5;291;Das Donnerloch bei Straßburg;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;Das Donnerloch bei Straßburg. In der Entfernung einer kleinen Viertelstunde von Straßburg, heim führt und dem Wege zum grünen Berge, ist ein von Bodenquellen genährter Sumpf, das Donnerloch oder in elsässischer Mundart Dunderloch genannt. Es heißt also, weil sein soll, welcher den Wiesengrund einschlug und eine verborgene Quelle aufriß. Ein Brautpaar ist vor vielen Jahren einmal sammt der Kutsche in dasselbe gestürzt und darin umgekommen. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
983;5;292;Eisenbahnsagen;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Eisenbahnsagen. Eine alte Frau, unterhalb Straßburg, hatte sich überreden lassen, ihre Wallfahrt nach St. Ludan oder St. Lotten auf der Eisenbahn zu machen. Da sie sich aber so schnell an dem Orte ihres heiligen Zieles angelangt fand, was so sehr von der Langsamkeit ihrer frühern Fußreisen dahin verschieden war, wurde sie stußig und erklärte die ganze Sache für ein Blendwerk des Teufels. Sie sah es als durchaus fündhaft und Gott und dem heiligen Ludanus mißfällig an, auf solche Weise ihre Wallfahrt zu machen; kehrte alsobald zu Fuß bis nach Straßburg zurück, um ihren Bittgang von da wieder nach ihrer alten Gewohnheit zu Fuße zu machen. Im Anfange des Bestehens der Eisenbahn widerstrebte es Vielen im Volke, dem unheimlichen, tosenden, feuersprühenden Ungeheuer, das mit Sturmesgewalt dahinbraust und in einem Augenblicke den Sinnen entrückt ist, sich anzuvertrauen. Das Pfeifen der Dampfmaschine zumal erklärten die Leute für das Pfeifen des Teufels ; die ganze Erfindung für ein Werk seiner Macht ; jeder Unfall, der geschah, ward als ein Opfer angesehen, das dem Bösen verfallen ; ganze Züge, glaubten sie, kämen manchmal in seine Gewalt und verschwänden. Die Einweihung der Eisenbahn durch den Bischof beruhigte zwar Manche; allein bei Vielen gilt diese Erfindung noch immer als ein Blendwerk des Teufels, dem die Unternehmer ihre Seele verschreiben mußten. schrieben. Der von den Maschinen aufqualmende Dampf, glaubt man, vergifte die Stöcke, wenn er auf sie niedergeschlagen werde. Die Eisenbahn, hörte ich allen Ernstes sagen, müsse drei Jahre stille stehn, wenn die Kartoffeln wieder gerathen sollen. elsasse gegen diesen unsinnigen Aberglauben predigte und seinen Zuhörern die triftigsten Gründe dawider gab, ihnen unter Anderm bewies, daß die Kartoffelkrankheit ja auch an Orten herrsche, wo es gar keine Eisenbahnen gebe, schüttelten sie zweifelnd die Köpfe Das periodische Stillestehn der Eisenbahnen, scheint vom Volke allgemein angenommen zu werden. „ Leßthin, schrieb mir Mühl, bahn, als gerade ein Zug vorüberflog, das Alles sei ein Werk des Teufels und würde in fünfzig Jahren wieder vergehen. Er hätte gelesen, daß solche Eisenbahnen schon vor ein Paar Hundert Jahren dagewesen wären, aber sodann wieder abgekommen. In fünfzig Jahren würde dasselbe stattfinden, und Grund und Boden deu angrenzenden Eigenthümern abermals zur Anpflanzung zurückfallen. "" Die zuleht berührte Annahme, so wie die dem Dampf der Lokomotive zugeschriebene Kartoffelfäule, zeigt, wie sehr das Volk in den das Land durchschneidenden Eisenbahnen, welche den so sehr am Althergebrachten hangenden Landmann so plöglich und so ge= weihung des der Bepflanzung geheiligten Erdbodens erblickt, die der Himmel sichtbar strafe. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
984;5;293;Der Wind auf dem Straßburger Münsterplatze;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;Der Wind auf dem Straßburger Münsterplatze. Man erzählt, daß der Teufel einst auf einem Winde, wie auf einem Pferde über die Erde hinfuhr. Da sah er das Straßburger Münster und an demselben auch sein Bildnis, ' das gefiel ihm, und er dachte wie schön muß es erst im Innern dieses Baues sein. Da stieg er ab und befahl dem Winde, auf ihn zu warten. Als er wieder hinaus wollte, konnte er nicht, er war gebannt. Draußen wurde dem Winde die Zeit lang, und heulend fuhr er um das Münster. Auch heut noch wartet er auf seinen Meister und treibt oft sein tolles Wesen um das Münster. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
985;5;294;Ein schatzfindender Venediger;NoCategorie;NoGroup;Straßburg;7.76752679517;48.5712679849;"Ein schatzfindender Venediger. an Herrn Schöpflin, wirklichen Professor der Histori und Redkunst als ein Theil des Weltgerichtes vgl. Meyer-Altona, Ernst. Die Sculpturen des wurden erst gegen Mitte dieses Jahrhunderts durch Graß ausgeführt. leuchtigsten Herrn, zu Rothenkirchen, eine halbe Stund von hier "" (Straßburg), wo ehemals ein berühmtes Closter ware, zur Zeit der Religions-Aenderung aber ist zerstört worden, gern hätte graben kirchen schon mehrmahl, und sonderbar zwey Johr nach einander den Priester in bischöflichem von Gold gestickten Gewand, und Aufzug, welcher einen großen Haufen Stein vor sich auf einander warf, gleichen Sachen nicht halte; glaube sie jedoch wann ihro zu Sinn gekommen wäre, daß sie ihr Schnupftuch oder ihren Schurz auf gedachte Stein geworfen hätte ; würden diese zu lauter Geld geworden feyn. Sie schwur auch darauf, und ware eydllich zu behaupten bereidt, daß sie obiges gesehen habe. Auf dieses dann begehrte Herr Cavallari Erlaubnuß zu graben ; erhielt solche auch desto leichter, weilen der zehende Theil der gefundenen Schäße der Herrschafft zufallt. Doch spottete man seiner darneben, hielt ihm für einen Traumseher und Schaßfinder für etwas nie erhörtes. Allein achtete er nicht auf das : was werden die Leut sagen? und fragte mich, ob ich nicht die Helfte mit ihm einstehen wollte ? ich sagte ihm auch ohne einiges Besinnen gleich zu, und gerieth in ein angenehme Verwunderung, da ich kleine mit Gold-Münzen angefüllte erdene Häfen daselbst erblickte. Diese Gold-Münzen seynd vil feiner als Ducaten, und meistens fürsten von Maynz, Trier und Colln, der Städteu Oppenheim, Bacharach, Bingen und Coblenz, von Ruperto von Pfalz, Friderico Burggrafen zu Nürnberg, von Wenceslao und Carolo IV., denen sechshundert sechs und sechzig Stucken zugefallen. “ ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
