sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
674;4;142;Die Jungfrau auf St. Ulrich;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;"Die Jungfrau auf St. Ulrich. steinischen Schlosse St. Ulrich ein weißes Fräulein, welches einigemale um das Schloß herumwandelt ; sodann bleibt es am selben Augenblicke kommt vom Zellenberger Schlosse ein Ritter angesprengt, welcher das Fräulein erlösen will ; allein er vermag es nicht, da dies nur von einem Lebenden geschehen kann. So wie ihn die Jungfrau kommen sieht, schlägt sie den Schleier ums Gesicht und schließt das Thor hinter sich zu. Wenn aber einmal ein Lebender es wagte und die auf dem Banne haftenden Bedingungen erfüllen könnte, so würde die Jungfrau erlöst werden, und all' die reichen Schäße, die in dem Schlosse verborgen sind, würden ihm zufallen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
675;4;143;Die drei Schwestern von Rappoltstein;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;Die drei Schwestern von Rappoltstein. Auf den drei Schlössern Rappoltstein haben zu einer Zeit drei Schwestern gewohnt, jede in einem derselben. Jede Nacht riefen sie sich den Abschied durch ein Waldhorn zu, und ebenso begrüßten sie sich allmorgentlich. Eine derselben soll immer prächtige Kleider getragen haben und recht eitel gewesen sein. Man sieht sie noch oft im obersten Schlosse (Hoh-Rappoltstein) vor einem großen Spiegel stehen, der an der Mauer häng ,t und sich festlich schmücken. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
676;4;144;Herni's Kreuz;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;Herni's Kreuz. In Rappolts weiler lebte, vor etwa hundert Jahren, ein Bürger mit Namen Herni, der ein Jedermann mißfälliges, wüstes und gottloses Leben führte und besonders als Holzdieb und Wilderer übel berüchtigt war. Als nun einst, am Patronstage, alle katholischen Bewohner des Städtchens mit der Prozession gingen, und er sich deshalb zenberg, wo er sich schon längst eine schöne Eiche ausersehen schlitten nach und nach ins Haus zu schaffen. Schon hatte er den ersten Streich gethan, als er sich beim umher gewahr wurde, fuhr er in seiner Arbeit fort. Aber es rief nochmals dieselbe Stimme. Wieder hielt er einen Augenblick inne, und als sich wieder nichts zeigte, hieb er unter lautem Fluchen die Wurzeln des Baumes zusammen. Und ein drittes Mal rief es seinen Namen. In demselben Augenblicke aber stürzte ein mächtiger Felsblock vom Gipfel des Berges herab und zerschmetterte ihn unter seiner Wucht. Zur Erinnerung an das Strafgericht des Himmels segte man ein Kreuz auf den Felsen, das noch bei Jung und Alt Herni's Kreuz genannt wird. Viele haben ihn da schon mit seiner Art sizen sehen, wenn sie in der Dämmerung den Berg hinabsteigen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
677;4;145;Das Silberglöcklein und die Schloßhunde;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;Das Silberglöcklein und die Schloßhunde. Die Herren von Rappoltstein hatten der evangelischen Kirche von Rappoltsweiler ein silbernes Glöckchen geschenkt, selbe angezogen wurde, fingen sämtliche Hunde auf den drei Schlössern an zu bellen und zu heulen. Und noch in späteren Zeiten, als die Schlösser schon längst nicht mehr bewohnt werden. konnten und in Trümmern lagen, hörte man, sobald das Glöckchen im Thale geläutet wurde, das Bellen und Heulen der Hunde, die dadurch selbst unter der Erde aufgestört wurden. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
678;4;146;Die Gespensterkutsche von Hoh-Rappoltstein;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;"Die Gespensterkutsche von Hoh-Rappoltstein. In der Christnacht, um die Mitternachtstunde, fährt jedes Jahr eine große mit vier Rappen bespannte Kutsche den jähen Sie rollt durch die Hauptstraße der Stadt, am Schüßenhause vorbei, auf der Straße nach Gemar hin. Niemand siht darin, mal wieder denselben Weg zurück und weckt die Schläfer durch ihr unheimliches Rasseln auf. nachbarten Gemar zu besorgen hatte, traf die Kutsche auf seinem Rückweg an, und da er müde war und ihn gewaltig fror in der kalten Nacht, bat er, man möchte ihn doch einsigen lassen. Er bekam zwar keine Antwort, allein die Pferde hielten stille ; der Schlag ging auf und wieder zu, nachdem der Knabe in die Kutsche gestiegen war. Er mag wohl eingeschlafen sein. Nachdem ihn aber die Eltern die ganze Nacht hindurch vergeblich gesucht hatten, fand man ihn des folgenden Morgens in den Aesten einer hohen Pappel sigend und vor Frost klappernd. Wie er da hinaufgekommen war, konnte er Niemanden sagen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
679;4;147;Der Höllenhaken bei Rappoltsweiler;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;Der Höllenhaken bei Rappoltsweiler. Eine Stunde ungefähr hinter Rappoltsweiler, auf dem anmutigen Wege nach Markirch, öffnet sich zur Rechten der Gebirgsstraße ein enges tiefes Thälchen, durch welches ein Pfad zu den Glashütten führt. Eine finstere, mit schwarzen, schauerlichen Tannen bewachsene Stelle dieses Grundes heißt schon seit uralter Zeit der Höllenhaken. Ward im Lande umher ein Mensch von einem bösen Geiste besessen, so holte man einen Kapuziner, der beschwor denselben und bannte ihn in eine Flasche, oder auch, was noch öfters ge= schah, in einen Sack, der fest zugebunden wurde. Dieser Sack wurde, um guten Lohn, einem unerschrockenen Taglöhner auf die Schultern geladen, der ihn ohne weiteres in den Höllenhaken trug. Dort angelangt, entledigte sich der Träger seiner Bürde, öffnete den Sack, und der gebannte Geist zischte in Gestalt eines bläulichen Dunstes mit furchtbarem Gestanke heraus und fuhr in eine ihm zu seinem Banne angewiesene Tanne. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
680;4;148;Der Hirzsprung;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;Der Hirzsprung. Auf der Straße von Rappoltsweiler nach Markirch, unweit der Abzweigung der Altweier Straße, liegt der vierzig Fuß hohe Fels Hirzsprung genannt. Folgender Begebenheit verdankt er seinen Namen. Als Graf Anselm II . von Rappoltstein (gestorben. prächtigen Hirsch verfolgte, kam er plößlich mit seinem Pferde an den Rand des über den Abgrund ragenden Felsens. Er konnte das Pferd nicht mehr zurückhalten, und mit dem Rufe : unten an und baute, zum Dank für seine wunderbare Rettung, eine der beiden Kapellen von Dusenbach. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
681;4;149;Die Gründung von Dreikirchen oder Dusenbach;NoCategorie;NoGroup;Rappoltsweiler;7.28672468283;48.2065139236;Die Gründung von Dreikirchen oder Dusenbach. Ein Herr von Rappoltstein hatte, mit dem Marquis Balduin von Montserrat und dem blinden Dogen Dandolo von Venedig, den Kreuzzug mitgemacht, der den Lateinern Byzanz und den dortigen Kaiserthron auf einige Zeit sicherte. Mehr noch als die reichen Schäße an Gold und Kleinodien, welche den Siegern bei der Eroberung von Konstantinopel zu Teil wurden, lockten sie die zahllosen Reliquien und Heiligtümer, stein war es geglückt, in den Besig eines solchen Heiligtums, eines uralten wunderthätigen Marienbildes, zu gelangen. Sorgjam verwahrte er den teuern Schaß, um ihn unversehrt in seine Heimat zu bringen. Allein bevor er die Reise dahin antrat, zog es ihn nach Jerusalem, der heiligen Stadt, um die Orte alle zu sehen, wo der Heiland gewandelt, und an seinem Grabe um Gnade und Vergebung seiner Sünden zu beten. sonders tiefen Eindruck auf die Seele des frommen Ritters ge= macht. Kaum war er in das Schloß seiner Väter zurückgekehrt, als er in dem felsigen Thale des Dusenbaches ein Kloster und lichen Verehrung auf. Ohnfern erhebt sich ein rauhes, mächtiges Gestein. Dort ließ er sodann einen Kalvarienberg aufrichten mit den Bildern des betrübten, betenden Heilandes und der schlafenden Jünger. Das Marienbild wirkte bald zahllose Wunder, und von nah und fern zogen Scharen von Pilgern herbei, es zu verehren. In kurzer Zeit wurde das Kloster Dreikirchen, von dem sanft suchtesten Wallfahrtsorte im ganzen Lande. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
682;4;150;Die gespenstige Herde;NoCategorie;NoGroup;Elsenheim u Jllhäusern;0.0;0.0;Die gespenstige Herde. oder Bachbrücke, geht ein gespenstiger Schäfer mit seiner Herde und seinem schwarzen Hunde. Ein Bauer, der Nachts um elf Uhr über die Brücke fahren wollte, fand sie durch eine Pferche gesperrt, in welcher sich die Herde befand. Er wartete ruhig schwanden plöglich die Schafe nebst Hund und Schäfer, und der Durchgang war frei . ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
683;4;151;Das Dorf Tannenkirch;NoCategorie;NoGroup;Lanneukirch;0.0;0.0;Das Dorf Tannenkirch. Am Fuße des Tännchels, nördlich von Rappoltsweiler, liegt das Dorf Tannenkirch. Früher stand nur ein Kirchlein daselbst, mitten im Walde. In dasselbe flüchtete sich einst eine schöne Jungfrau vor der wilden Zudringlichkeit eines sie verfolgenden Ritters. Allein auch in das stille Heiligtum drang der Wüstling. Da wußte sich die Jungfrau nicht mehr zu helfen und schrie des Kirchleins immer enger und enger, und bald verwandelten sie sich in eine ungeheure Tanne, welche das Mädchen in ihrem Stamme verschloß, bis der Verfolger von ihr gewichen war. Später wurde wieder ein Kirchlein an dieselbe Stelle gebaut, samen Tanne. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
684;4;152;Das Dorftier von Tannenkirch;NoCategorie;NoGroup;Lanneukirch;0.0;0.0;Das Dorftier von Tannenkirch.In Tannenkirch soll sich zwischen dem Oberdorf und dem Zimmerplay in der Zeit um Weihnachten ein Gespenst bald in der Gestalt eines Lammes, Huhnes oder Hasens zeigen. Ein Mann, der noch angesehen in Tannenkirch lebt, erzählte, daß als er einst um Mitternacht des Weges gin ,g er plößlich ein Lamm am Wege stehen sah. Da im nächsten Hause Licht war, ging er hinein und sagte den Leuten, sie sollten ihr Lamm hineinführen. Die Leute erschraken, jagten es wäre nicht ihr La ,mm sie wollten dasselbe auch nicht und löschten augenblicklich das Licht au .s ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
685;4;153;Die Here von Tannenkirch;NoCategorie;NoGroup;Lanneukirch;0.0;0.0;"Die Here von Tannenkirch. mals Scharwächter des Dorses, sagte oft, er fürchte nichts, weder Teufel noch Gespenster. Als er einst wieder prahlte, meinte eine alte Frau, sie würde es fertig bringen, daß er sich fürchte. Der Mann lachte und vergaß bald die Drohung. Als er eines Nachts nach Hause ging, sah er plößlich an seiner rechten Seite eine große Kaze, die ihm beständig folgte; mehrere andere schlossen sich nach und nach an. Der Mann hatte einen schweren Stock in der Hand, wagte jedoch nicht zu schlagen, da es Unglück bringt, wenn man eine Kage mit der rechten Hand schlägt. Erst als er seine Hausthüre erreicht hatte, wandte er sich um, den blicklich verschwunden. Der Mann gestand, daß er genug Angst und Furcht während des Ganges empfunden habe. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
686;4;154;Das gelbe Fräulein auf der Hohkönigsburg;NoCategorie;NoGroup;Hohlönigsburg bei Tannenkirch;0.0;0.0;Das gelbe Fräulein auf der Hohkönigsburg. Fronfastenkindern und Sonntagskindern allein zeigt sich das gelbe Fräulein auf der Hohkönigsburg. Es hat ein schneeweißes Antlig, trägt einen engen Rock von altmodischem Schnitt und strohgelber Farbe, Hut, Schleier, Schuhe und Strümpfe sind orangengelb. Am Gürtel hängt ein günstigte aufs Schloß, sei's allein oder in Gesellschaft, so sieht nur er das Fräulein, das ihm winkt, den größten Schlüssel aus dem Bunde nimmt und an einem der großen runden Ecktürme die Bewegung des Aufschließens macht. Würde einer der Bevorzugten, ohne ein Wort zu reden, dem gelben Fräulein in den Turm und in die unterirdischen Gänge folgen, so wäre sie erlöst, und er hätte Geld genug. Allein bis schwunden. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
687;4;155;Die silberne Rose;NoCategorie;NoGroup;Markirch;7.16926143657;48.2285762223;"Die silberne Rose. Der Berggeist, der in den Silberwerken von Markirch waltet, verkehrte einst viel mit den Menschen und that ihnen Liebes und Gutes, erntete aber dafür nichts als Undank. Als er eines Tages die schöne Tochter eines Bergmanns gesehen hatte, bat er sie um ihre Liebe; allein sie verschmähte ihn, und seit jenem Tag verschloß er sich ins Innere des Berges und verschüttete alle Gruben; so daß die Bergwerke still standen. Nur ein einziges Mal zeigte er sich noch, gab dem Mädchen eine künstlich in Silber gearbeitete Rose und verschwand sodann für immer. Die silberne Rose, welche bis auf den heutigen Tag im Besize der Nachkommen des Mädchens sein soll, von ihnen aber als ein Geheimnis verwahrt und Niemanden gezeigt wird, öffnet sich jedesmal, wenn der Familie ein Glück zu teil werden, und schließt sich, wenn sie ein Unglück treffen soll . Es wird hinzu. gesezt, daß man den Geist noch oft im Berge hämmern höre, und daß er einst die reichen Silberadern wieder öffnen werde. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
688;4;156;Warum die Markircher Silberminen Nichts mehr abwerfen;NoCategorie;NoGroup;Markirch;7.16926143657;48.2285762223;Warum die Markircher Silberminen Nichts mehr abwerfen.Vor Zeiten zählten die Markircher Silberbergwerke zu den an Silber reichhaltigsten in Europa. Damals ließen die frommen Bergknappen, um ihren Dank gegen die Mutter Gottes, ihre Beschüßerin, zu bezeugen, ein Marienbild aus gediegenem Silber anfertigen, und die Ausbeute ihrer Gruben ward immer ergiebiger. Da kam aber Krieg und Hungersnot über das Land, und in ihrem Elend nahmen die Bergleute das Bild von der heiligen Stätte und ließen Geld daraus prägen. Von dieser Stunde an wurden die Silberadern täglich ärmer, sodaß es sich in jeziger Zeit der Mühe nicht mehr lohnt dieselben auszubeuten. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
689;4;157;Der Jungfrauenplatz bei Markirch;NoCategorie;NoGroup;Markirch;7.16926143657;48.2285762223;Der Jungfrauenplatz bei Markirch. Südlich von Markirch auf einem Ausläufer des Brézouard (Brüschbüchel) oberhalb Eckkirch liegt inmitten einer Waldlichtung ein ziemlich großer Haufen zusammengeworfener Steine. Der Ort heißt chen begraben liege, die von ihrem Liebhaber erschlagen wurde. Sitte ist es, daß jeder Vorübergehende einen Stein aufnimmt, auf den Steinhausen wirft und dazu ein Vaterunser betet. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
690;4;158;Die Glocke von Leberau;NoCategorie;NoGroup;Leberau;7.27599094644;48.2678392398;Die Glocke von Leberau. scharen das Leberthal verwüsteten und Städte, Dörfer, Klöster tragende Glocke der Klosterkirche von Leberau in einer bei diesem Orte gelegenen Wiese. Ueber hundert Jahre später, in an diesem Orte. Da tras es sich, daß der Stier an die Stelle kam und die Erde mit den Füßen aufscharrte. Der Hirte trat wühlte, bis sich plöglich das vom feuchten Wiesengrund befreite blanke Metall zeigte, und die verborgene Glocke zum Vorschein kam. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
691;4;159;Der Charlemont;NoCategorie;NoGroup;Leberau;7.27599094644;48.2678392398;Der Charlemont. Rumbachthales ragt ein spiger waldbedeckter Berg empor. Von den Umwohnenden Charlemont seltener Karlsberg genannt, , . voller weiter Aussicht. Man erzählt im Leberthale, daß die Feen. einst eine Brücke über das Thal hätten bauen wollen, deren einer Pfeiler der Charlemont, der andere der „ wälsche Hochfelsen“ auf dem Tännchel hätte sein sollen. Auch an Karl den Großen knüpft die Sage an. Er soll dort oben ein festes Schloß gehabt haben. Andere erzählen, daß er einst vor seinen Feinden habe fliehen müssen. Man will noch jezt in einem der zahllosen Risse und Sprünge des Felsens die Fußspur seines Roffes sehen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
